customer_id,signup_date,country,age_group,subscription_plan,billing_cycle,monthly_fee,acquisition_channel,device_type,status,churn_date
1294,2024-01-23,Germany,35-44,Basic,Monthly,9.99,Referral,Desktop,Active,
1295,2024-11-15,France,18-24,Basic,Monthly,9.99,Instagram,Desktop,Active,
1296,2024-02-24,France,35-44,Basic,Monthly,9.99,Google Ads,Smart TV,Active,
1297,2024-04-18,Australia,55+,Basic,Monthly,9.99,Facebook,Mobile,Active,
1298,2024-02-04,Singapore,45-54,Premium,Monthly,14.99,Google Ads,Desktop,Active,
1299,2024-05-08,France,25-34,Premium,Monthly,14.99,Facebook,Desktop,Active,
1300,2024-11-21,Brazil,18-24,Standard,Monthly,12.99,Facebook,Mobile,Active,
1301,2024-11-07,Canada,55+,Premium,Monthly,14.99,Referral,Mobile,Churned,2025-04-16 00:00:00
1302,2024-04-29,India,35-44,Basic,Annual,9.99,Instagram,Smart TV,Active,
1303,2024-05-04,Brazil,35-44,Standard,Monthly,12.99,Instagram,Desktop,Churned,2024-09-06 00:00:00
1304,2024-07-11,Singapore,45-54,Basic,Monthly,9.99,TikTok,Tablet,Active,
1305,2024-03-09,USA,55+,Basic,Monthly,9.99,YouTube,Tablet,Active,
1306,2024-01-13,Germany,25-34,Basic,Annual,9.99,Instagram,Mobile,Active,
1307,2024-12-06,Canada,55+,Premium,Annual,14.99,YouTube,Tablet,Active,
1308,2024-04-03,Brazil,18-24,Basic,Monthly,9.99,Instagram,Mobile,Active,
1309,2024-11-20,UK,18-24,Premium,Annual,14.99,Instagram,Desktop,Active,
1310,2024-04-30,Brazil,35-44,Standard,Monthly,12.99,Instagram,Desktop,Active,
1311,2024-05-05,Australia,55+,Basic,Monthly,9.99,YouTube,Desktop,Churned,2024-08-20 00:00:00
1312,2024-05-19,Germany,45-54,Premium,Monthly,14.99,YouTube,Desktop,Active,
1313,2024-08-29,France,25-34,Basic,Monthly,9.99,YouTube,Mobile,Active,
1314,2024-07-14,Australia,55+,Basic,Monthly,9.99,Referral,Desktop,Active,
1315,2024-10-10,Brazil,35-44,Standard,Monthly,12.99,YouTube,Tablet,Active,
1316,2024-07-11,Germany,25-34,Standard,Monthly,12.99,TikTok,Smart TV,Active,
1317,2024-04-10,USA,55+,Basic,Monthly,9.99,TikTok,Tablet,Active,
1318,2024-09-08,France,35-44,Basic,Monthly,9.99,YouTube,Smart TV,Active,
1319,2024-06-06,France,18-24,Standard,Monthly,12.99,Google Ads,Smart TV,Active,
1320,2024-10-16,Australia,35-44,Basic,Annual,9.99,Referral,Smart TV,Active,
1321,2024-11-21,France,45-54,Standard,Monthly,12.99,TikTok,Desktop,Active,
1322,2024-05-04,Germany,18-24,Basic,Annual,9.99,TikTok,Desktop,Active,
1323,2024-05-13,UK,35-44,Standard,Annual,12.99,Instagram,Desktop,Active,
1324,2024-01-07,France,45-54,Basic,Monthly,9.99,TikTok,Mobile,Active,
1325,2024-09-22,UK,45-54,Premium,Annual,14.99,Facebook,Tablet,Active,
1326,2024-09-13,France,55+,Premium,Monthly,14.99,Facebook,Smart TV,Active,
1327,2024-02-15,Germany,25-34,Basic,Monthly,9.99,Facebook,Desktop,Active,
1328,2024-07-22,UK,45-54,Standard,Monthly,12.99,Google Ads,Mobile,Active,
1329,2024-02-05,France,35-44,Standard,Monthly,12.99,TikTok,Smart TV,Active,
1330,2024-03-28,UK,25-34,Basic,Monthly,9.99,YouTube,Desktop,Active,
1331,2024-09-14,Canada,25-34,Premium,Monthly,14.99,Instagram,Mobile,Active,
1332,2024-04-03,France,45-54,Premium,Monthly,14.99,TikTok,Mobile,Active,
1333,2024-11-21,France,18-24,Basic,Monthly,9.99,Facebook,Mobile,Active,
1334,2024-06-24,Brazil,18-24,Basic,Monthly,9.99,Google Ads,Mobile,Active,
1335,2024-05-16,Singapore,18-24,Standard,Monthly,12.99,Google Ads,Desktop,Active,
1336,2024-09-24,UAE,35-44,Standard,Monthly,12.99,YouTube,Smart TV,Active,
1337,2024-06-21,Germany,35-44,Standard,Monthly,12.99,Instagram,Tablet,Active,
1338,2024-12-06,Germany,35-44,Basic,Monthly,9.99,Google Ads,Mobile,Active,
1339,2024-08-21,USA,55+,Premium,Monthly,14.99,Google Ads,Tablet,Churned,2024-10-25 00:00:00
1340,2024-12-24,Singapore,45-54,Standard,Monthly,12.99,Referral,Smart TV,Churned,2025-05-18 00:00:00
1341,2024-12-04,Germany,18-24,Basic,Annual,9.99,TikTok,Tablet,Active,
1342,2024-01-24,Brazil,25-34,Premium,Annual,14.99,Referral,Smart TV,Active,
1343,2024-07-23,Germany,45-54,Standard,Annual,12.99,YouTube,Mobile,Active,
1344,2024-07-16,UK,55+,Basic,Monthly,9.99,Referral,Mobile,Active,
1345,2024-03-06,UAE,45-54,Basic,Monthly,9.99,Instagram,Smart TV,Active,
1346,2024-02-29,Canada,25-34,Basic,Monthly,9.99,Instagram,Mobile,Active,
1347,2024-02-24,UK,35-44,Basic,Annual,9.99,YouTube,Tablet,Active,
1348,2024-04-22,India,25-34,Standard,Monthly,12.99,Referral,Smart TV,Active,
1349,2024-02-16,Canada,55+,Standard,Monthly,12.99,Referral,Mobile,Active,
1350,2024-11-25,UAE,45-54,Basic,Annual,9.99,Instagram,Desktop,Churned,2025-04-01 00:00:00
1351,2024-05-12,India,35-44,Basic,Monthly,9.99,TikTok,Desktop,Active,
1352,2024-02-29,Germany,45-54,Standard,Monthly,12.99,Referral,Mobile,Active,
1353,2024-06-08,France,45-54,Basic,Monthly,9.99,Facebook,Tablet,Active,
1354,2024-12-13,Singapore,55+,Premium,Monthly,14.99,Instagram,Mobile,Active,
1355,2024-07-21,Germany,25-34,Basic,Annual,9.99,Facebook,Desktop,Active,
1356,2024-09-12,Australia,25-34,Standard,Monthly,12.99,TikTok,Mobile,Active,
1357,2024-11-02,India,35-44,Basic,Monthly,9.99,TikTok,Smart TV,Active,
1358,2024-11-19,France,18-24,Premium,Monthly,14.99,Facebook,Desktop,Active,
1359,2024-04-17,Canada,18-24,Premium,Annual,14.99,Instagram,Smart TV,Active,
1360,2024-07-19,UK,18-24,Basic,Annual,9.99,Referral,Smart TV,Active,
1361,2024-06-21,Germany,45-54,Basic,Monthly,9.99,YouTube,Mobile,Active,
1362,2024-09-27,Canada,55+,Standard,Monthly,12.99,YouTube,Mobile,Active,
1363,2024-03-08,USA,35-44,Basic,Annual,9.99,YouTube,Desktop,Active,
1364,2024-10-22,Australia,25-34,Basic,Monthly,9.99,Instagram,Desktop,Active,
1365,2024-04-10,Singapore,18-24,Standard,Monthly,12.99,TikTok,Desktop,Active,
1366,2024-07-11,UK,18-24,Premium,Monthly,14.99,Google Ads,Tablet,Active,
1367,2024-08-30,UAE,35-44,Basic,Monthly,9.99,Referral,Smart TV,Active,
1368,2024-03-17,USA,18-24,Standard,Monthly,12.99,Instagram,Smart TV,Active,
1369,2024-09-07,UK,45-54,Basic,Monthly,9.99,TikTok,Mobile,Active,
1370,2024-08-25,Australia,45-54,Premium,Monthly,14.99,Facebook,Mobile,Active,
1371,2024-03-02,UAE,25-34,Basic,Monthly,9.99,Google Ads,Smart TV,Active,
1372,2024-05-20,Singapore,25-34,Standard,Monthly,12.99,YouTube,Smart TV,Active,
1373,2024-11-26,UK,18-24,Standard,Monthly,12.99,Facebook,Mobile,Active,
1374,2024-12-31,UK,45-54,Premium,Annual,14.99,TikTok,Mobile,Active,
1375,2024-07-20,UAE,45-54,Standard,Monthly,12.99,Google Ads,Mobile,Active,
1376,2024-04-16,UK,55+,Premium,Annual,14.99,TikTok,Desktop,Active,
1377,2024-01-03,India,18-24,Standard,Annual,12.99,Instagram,Desktop,Active,
1378,2024-11-30,USA,18-24,Basic,Monthly,9.99,Google Ads,Tablet,Active,
1379,2024-07-05,USA,25-34,Premium,Monthly,14.99,Facebook,Mobile,Active,
1380,2024-09-22,UAE,45-54,Premium,Monthly,14.99,Instagram,Smart TV,Active,
1381,2024-12-21,Germany,55+,Basic,Annual,9.99,Referral,Desktop,Active,
1382,2024-12-18,Canada,18-24,Basic,Annual,9.99,Instagram,Desktop,Active,
1383,2024-06-02,UK,55+,Premium,Monthly,14.99,Referral,Desktop,Active,
1384,2024-10-29,Singapore,45-54,Basic,Monthly,9.99,Google Ads,Tablet,Active,
1385,2024-05-13,France,45-54,Basic,Annual,9.99,Google Ads,Tablet,Active,
1386,2024-12-12,UAE,25-34,Basic,Monthly,9.99,Google Ads,Tablet,Active,
1387,2024-11-20,Germany,55+,Standard,Monthly,12.99,TikTok,Desktop,Active,
1388,2024-08-02,France,45-54,Premium,Monthly,14.99,Google Ads,Desktop,Active,
1389,2024-02-09,UAE,45-54,Basic,Monthly,9.99,Google Ads,Tablet,Active,
1390,2024-11-23,Australia,25-34,Basic,Annual,9.99,Instagram,Tablet,Active,
1391,2024-01-06,Canada,45-54,Basic,Annual,9.99,Google Ads,Mobile,Active,
1392,2024-03-30,Singapore,45-54,Standard,Annual,12.99,Google Ads,Tablet,Active,
1393,2024-12-24,Australia,55+,Standard,Monthly,12.99,Google Ads,Mobile,Active,
1394,2024-03-28,UK,35-44,Basic,Annual,9.99,TikTok,Smart TV,Active,
1395,2024-09-01,UAE,25-34,Standard,Monthly,12.99,TikTok,Desktop,Active,
1396,2024-03-14,USA,35-44,Basic,Annual,9.99,TikTok,Desktop,Active,
1397,2024-12-13,UK,45-54,Standard,Annual,12.99,Facebook,Smart TV,Active,
1398,2024-09-14,UAE,25-34,Basic,Annual,9.99,Facebook,Mobile,Active,
1399,2024-06-05,India,18-24,Basic,Monthly,9.99,Google Ads,Desktop,Active,
1400,2024-02-17,Australia,55+,Basic,Monthly,9.99,YouTube,Mobile,Active,
1401,2024-08-05,UK,45-54,Standard,Annual,12.99,YouTube,Mobile,Active,
1402,2024-07-26,USA,45-54,Basic,Monthly,9.99,TikTok,Tablet,Active,
1403,2024-05-05,Singapore,18-24,Premium,Monthly,14.99,Referral,Smart TV,Churned,2024-10-17 00:00:00
1404,2024-03-27,UAE,25-34,Standard,Annual,12.99,Instagram,Mobile,Active,
1405,2024-07-06,USA,45-54,Premium,Monthly,14.99,YouTube,Smart TV,Active,
1406,2024-03-28,Canada,55+,Basic,Monthly,9.99,Google Ads,Tablet,Active,
1407,2024-06-02,USA,55+,Basic,Monthly,9.99,YouTube,Desktop,Active,
1408,2024-06-05,UAE,18-24,Premium,Annual,14.99,YouTube,Smart TV,Active,
1409,2024-01-30,Germany,35-44,Basic,Monthly,9.99,Facebook,Mobile,Active,
1410,2024-01-03,France,35-44,Basic,Annual,9.99,Google Ads,Mobile,Active,
1411,2024-08-08,UAE,25-34,Basic,Monthly,9.99,YouTube,Mobile,Active,
1412,2024-09-06,Australia,25-34,Basic,Annual,9.99,YouTube,Smart TV,Active,
1413,2024-07-10,UK,55+,Basic,Monthly,9.99,Facebook,Mobile,Active,
1414,2024-08-12,Germany,45-54,Standard,Monthly,12.99,Google Ads,Tablet,Churned,2024-10-16 00:00:00
1415,2024-12-29,USA,25-34,Basic,Monthly,9.99,YouTube,Smart TV,Active,
1416,2024-06-18,Canada,45-54,Premium,Monthly,14.99,TikTok,Tablet,Active,
1417,2024-03-01,Germany,45-54,Basic,Monthly,9.99,Referral,Smart TV,Churned,2024-05-02 00:00:00
1418,2024-03-08,USA,25-34,Basic,Monthly,9.99,Instagram,Tablet,Active,
1419,2024-09-13,USA,35-44,Basic,Monthly,9.99,YouTube,Mobile,Active,
1420,2024-08-10,India,45-54,Basic,Monthly,9.99,Instagram,Desktop,Active,
1421,2024-09-18,India,35-44,Basic,Monthly,9.99,TikTok,Desktop,Active,
1422,2024-12-07,India,55+,Premium,Monthly,14.99,Referral,Desktop,Active,
1423,2024-04-06,Canada,18-24,Premium,Monthly,14.99,Instagram,Smart TV,Churned,2024-06-13 00:00:00
1424,2024-01-20,UK,45-54,Basic,Monthly,9.99,Google Ads,Desktop,Active,
1425,2024-02-16,UAE,35-44,Premium,Monthly,14.99,TikTok,Desktop,Active,
1426,2024-04-23,UAE,45-54,Basic,Monthly,9.99,TikTok,Mobile,Active,
1427,2024-06-04,France,25-34,Basic,Monthly,9.99,Facebook,Mobile,Churned,2024-10-01 00:00:00
1428,2024-04-03,Germany,25-34,Basic,Monthly,9.99,Facebook,Smart TV,Active,
1429,2024-05-23,UK,35-44,Premium,Monthly,14.99,YouTube,Tablet,Active,
1430,2024-06-20,USA,55+,Basic,Monthly,9.99,Instagram,Tablet,Active,
1431,2024-07-03,Singapore,55+,Standard,Monthly,12.99,Referral,Tablet,Active,
1432,2024-05-01,France,18-24,Standard,Monthly,12.99,Google Ads,Desktop,Active,
1433,2024-11-18,Singapore,25-34,Standard,Monthly,12.99,Instagram,Smart TV,Active,
1434,2024-02-20,Germany,35-44,Basic,Monthly,9.99,TikTok,Smart TV,Active,
1435,2024-04-13,UK,25-34,Standard,Monthly,12.99,YouTube,Tablet,Active,
1436,2024-10-13,India,45-54,Premium,Annual,14.99,Google Ads,Smart TV,Churned,2025-03-06 00:00:00
1437,2024-08-02,USA,25-34,Standard,Annual,12.99,Referral,Tablet,Active,
1438,2024-12-22,Singapore,18-24,Premium,Monthly,14.99,TikTok,Desktop,Active,
1439,2024-07-22,UAE,18-24,Basic,Monthly,9.99,Instagram,Smart TV,Active,
1440,2024-09-17,France,55+,Basic,Annual,9.99,Facebook,Desktop,Active,
1441,2024-04-04,Singapore,18-24,Basic,Monthly,9.99,Referral,Smart TV,Active,
1442,2024-09-14,Australia,25-34,Standard,Monthly,12.99,Facebook,Tablet,Active,
1443,2024-10-09,UAE,25-34,Basic,Monthly,9.99,Facebook,Mobile,Active,
1444,2024-11-23,UK,35-44,Basic,Annual,9.99,Google Ads,Desktop,Active,
1445,2024-04-17,Germany,55+,Standard,Monthly,12.99,Facebook,Tablet,Active,
1446,2024-02-12,Australia,25-34,Premium,Annual,14.99,YouTube,Tablet,Active,
1447,2024-06-15,USA,35-44,Premium,Monthly,14.99,Instagram,Tablet,Active,
1448,2024-03-31,Singapore,18-24,Basic,Monthly,9.99,TikTok,Smart TV,Active,
1449,2024-11-30,Singapore,55+,Basic,Monthly,9.99,Instagram,Smart TV,Active,
1450,2024-04-22,France,25-34,Basic,Monthly,9.99,YouTube,Desktop,Active,
1451,2024-08-10,India,45-54,Basic,Annual,9.99,Instagram,Smart TV,Active,
1452,2024-04-04,Singapore,45-54,Premium,Monthly,14.99,TikTok,Desktop,Active,
1453,2024-11-27,UK,45-54,Basic,Monthly,9.99,TikTok,Desktop,Active,
1454,2024-02-05,Brazil,45-54,Basic,Monthly,9.99,Google Ads,Desktop,Active,
1455,2024-01-07,India,18-24,Standard,Monthly,12.99,TikTok,Mobile,Churned,2024-02-11 00:00:00
1456,2024-03-08,UK,55+,Basic,Monthly,9.99,Google Ads,Mobile,Active,
1457,2024-02-24,India,25-34,Standard,Annual,12.99,Instagram,Smart TV,Active,
1458,2024-10-15,Australia,35-44,Premium,Annual,14.99,YouTube,Desktop,Active,
1459,2024-05-04,UAE,18-24,Basic,Monthly,9.99,Google Ads,Mobile,Active,
1460,2024-02-22,France,25-34,Standard,Monthly,12.99,Google Ads,Desktop,Active,
1461,2024-01-13,Germany,35-44,Basic,Monthly,9.99,Instagram,Smart TV,Active,
1462,2024-12-17,India,45-54,Premium,Annual,14.99,Instagram,Mobile,Active,
1463,2024-04-24,Germany,18-24,Basic,Annual,9.99,Referral,Tablet,Active,
1464,2024-03-01,India,18-24,Basic,Annual,9.99,Referral,Desktop,Active,
1465,2024-04-01,UK,45-54,Basic,Monthly,9.99,Instagram,Tablet,Active,
1466,2024-11-15,Australia,45-54,Premium,Monthly,14.99,TikTok,Tablet,Churned,2025-01-10 00:00:00
1467,2024-05-15,India,18-24,Premium,Annual,14.99,Instagram,Desktop,Active,
1468,2024-06-12,Brazil,18-24,Basic,Monthly,9.99,Google Ads,Smart TV,Active,
1469,2024-05-22,UK,25-34,Basic,Monthly,9.99,YouTube,Tablet,Active,
1470,2024-06-12,France,55+,Basic,Monthly,9.99,TikTok,Tablet,Active,
1471,2024-03-11,Canada,45-54,Premium,Monthly,14.99,YouTube,Smart TV,Active,
1472,2024-10-02,Canada,45-54,Standard,Monthly,12.99,Google Ads,Smart TV,Active,
1473,2024-09-26,Canada,18-24,Standard,Monthly,12.99,Instagram,Tablet,Active,
1474,2024-01-02,Germany,55+,Basic,Annual,9.99,YouTube,Desktop,Active,
1475,2024-02-26,UK,35-44,Basic,Monthly,9.99,YouTube,Desktop,Active,
1476,2024-10-09,Canada,25-34,Premium,Annual,14.99,Instagram,Mobile,Active,
1477,2024-03-11,UK,45-54,Basic,Monthly,9.99,TikTok,Mobile,Active,
1478,2024-12-22,India,55+,Premium,Monthly,14.99,Google Ads,Smart TV,Active,
1479,2024-10-31,Germany,25-34,Premium,Monthly,14.99,Google Ads,Desktop,Active,
1480,2024-02-09,France,25-34,Basic,Annual,9.99,Instagram,Smart TV,Active,
1481,2024-03-12,Australia,45-54,Standard,Monthly,12.99,YouTube,Tablet,Active,
1482,2024-08-15,Australia,18-24,Standard,Monthly,12.99,Instagram,Mobile,Active,
1483,2024-11-24,UAE,25-34,Basic,Annual,9.99,Google Ads,Smart TV,Active,
1484,2024-08-04,Australia,55+,Standard,Annual,12.99,Referral,Tablet,Churned,2025-01-22 00:00:00
1485,2024-12-29,Australia,18-24,Basic,Annual,9.99,Referral,Smart TV,Active,
1486,2024-03-05,USA,25-34,Standard,Monthly,12.99,YouTube,Desktop,Active,
1487,2024-10-13,Brazil,45-54,Standard,Monthly,12.99,Facebook,Smart TV,Active,
1488,2024-07-13,France,25-34,Basic,Annual,9.99,Facebook,Mobile,Active,
1489,2024-02-23,Germany,18-24,Basic,Monthly,9.99,Instagram,Tablet,Active,
1490,2024-03-24,Singapore,18-24,Standard,Monthly,12.99,Facebook,Desktop,Active,
1491,2024-10-09,Canada,35-44,Basic,Annual,9.99,Google Ads,Mobile,Active,
1492,2024-10-15,USA,35-44,Premium,Monthly,14.99,Google Ads,Tablet,Active,
1493,2024-01-05,France,55+,Premium,Annual,14.99,Instagram,Tablet,Active,
1494,2024-07-19,India,35-44,Standard,Annual,12.99,YouTube,Mobile,Active,
1495,2024-09-14,Singapore,45-54,Premium,Monthly,14.99,YouTube,Mobile,Active,
1496,2024-05-28,India,18-24,Basic,Monthly,9.99,TikTok,Desktop,Active,
1497,2024-04-20,UK,55+,Premium,Monthly,14.99,Referral,Tablet,Active,
1498,2024-08-17,Germany,55+,Standard,Monthly,12.99,YouTube,Mobile,Active,
1499,2024-12-30,Canada,55+,Standard,Monthly,12.99,Referral,Mobile,Active,
1500,2024-03-19,India,18-24,Standard,Annual,12.99,Instagram,Tablet,Active,
1501,2024-10-07,India,45-54,Premium,Annual,14.99,Google Ads,Smart TV,Active,
1502,2024-06-09,India,35-44,Basic,Monthly,9.99,Referral,Tablet,Active,
1503,2024-06-29,Australia,45-54,Basic,Monthly,9.99,Facebook,Smart TV,Churned,2024-11-23 00:00:00
1504,2024-11-28,Singapore,45-54,Premium,Annual,14.99,Google Ads,Tablet,Active,
1505,2024-05-26,UK,45-54,Basic,Annual,9.99,Facebook,Tablet,Active,
1506,2024-07-10,Brazil,35-44,Basic,Monthly,9.99,TikTok,Mobile,Active,
1507,2024-11-13,Canada,55+,Premium,Monthly,14.99,Google Ads,Desktop,Active,
1508,2024-02-23,France,18-24,Basic,Monthly,9.99,Instagram,Smart TV,Active,
1509,2024-08-24,Brazil,55+,Standard,Monthly,12.99,YouTube,Mobile,Active,
1510,2024-02-13,France,45-54,Basic,Monthly,9.99,Instagram,Smart TV,Active,
1511,2024-06-17,Singapore,45-54,Basic,Monthly,9.99,Instagram,Smart TV,Active,
1512,2024-02-28,UK,45-54,Basic,Monthly,9.99,Instagram,Desktop,Active,
1513,2024-06-12,France,18-24,Standard,Annual,12.99,Facebook,Smart TV,Active,
1514,2024-08-30,France,35-44,Basic,Monthly,9.99,Facebook,Desktop,Churned,2024-10-04 00:00:00
1515,2024-02-12,India,35-44,Basic,Monthly,9.99,TikTok,Smart TV,Active,
1516,2024-08-02,UK,18-24,Standard,Monthly,12.99,Google Ads,Smart TV,Churned,2024-11-06 00:00:00
1517,2024-06-24,Canada,35-44,Premium,Monthly,14.99,YouTube,Smart TV,Active,
1518,2024-08-31,France,35-44,Standard,Annual,12.99,TikTok,Smart TV,Active,
1519,2024-01-06,Canada,18-24,Standard,Annual,12.99,TikTok,Desktop,Active,
1520,2024-06-14,Germany,18-24,Standard,Annual,12.99,Instagram,Smart TV,Active,
1521,2024-03-16,Australia,55+,Basic,Monthly,9.99,TikTok,Mobile,Churned,2024-07-28 00:00:00
1522,2024-08-18,Brazil,55+,Premium,Annual,14.99,Google Ads,Mobile,Active,
1523,2024-04-21,UAE,25-34,Standard,Monthly,12.99,Referral,Smart TV,Active,
1524,2024-04-20,Singapore,18-24,Basic,Annual,9.99,Facebook,Tablet,Active,
1525,2024-01-09,India,45-54,Basic,Monthly,9.99,TikTok,Smart TV,Active,
1526,2024-07-30,UAE,45-54,Basic,Monthly,9.99,Referral,Tablet,Active,
1527,2024-02-28,Germany,25-34,Premium,Monthly,14.99,Referral,Desktop,Active,
1528,2024-10-04,France,35-44,Basic,Monthly,9.99,TikTok,Mobile,Active,
1529,2024-02-14,USA,55+,Premium,Monthly,14.99,YouTube,Mobile,Active,
1530,2024-09-11,UAE,18-24,Standard,Monthly,12.99,TikTok,Smart TV,Active,
1531,2024-09-14,Australia,45-54,Standard,Monthly,12.99,Instagram,Desktop,Active,
1532,2024-08-20,Brazil,18-24,Standard,Monthly,12.99,Facebook,Smart TV,Active,
1533,2024-07-30,France,18-24,Premium,Monthly,14.99,Facebook,Desktop,Active,
1534,2024-09-16,Australia,35-44,Basic,Annual,9.99,YouTube,Desktop,Active,
1535,2024-01-03,USA,18-24,Premium,Monthly,14.99,Instagram,Tablet,Active,
1536,2024-09-22,Germany,25-34,Premium,Monthly,14.99,Referral,Smart TV,Active,
1537,2024-05-03,Singapore,45-54,Standard,Monthly,12.99,Google Ads,Smart TV,Active,
1538,2024-03-06,UK,45-54,Premium,Monthly,14.99,Facebook,Desktop,Active,
1539,2024-08-11,UK,55+,Basic,Annual,9.99,Google Ads,Smart TV,Active,
1540,2024-11-17,UK,35-44,Premium,Annual,14.99,Instagram,Mobile,Active,
1541,2024-02-17,Singapore,25-34,Basic,Monthly,9.99,Google Ads,Mobile,Active,
1542,2024-10-19,UK,45-54,Basic,Annual,9.99,TikTok,Tablet,Active,
1543,2024-04-05,Australia,25-34,Basic,Annual,9.99,Referral,Desktop,Active,
1544,2024-07-12,Australia,18-24,Standard,Monthly,12.99,Instagram,Mobile,Active,
1545,2024-11-22,India,45-54,Premium,Annual,14.99,Referral,Mobile,Active,
1546,2024-02-24,UK,18-24,Basic,Monthly,9.99,Google Ads,Smart TV,Active,
1547,2024-07-04,India,45-54,Premium,Monthly,14.99,Google Ads,Smart TV,Active,
1548,2024-02-07,Canada,45-54,Basic,Monthly,9.99,YouTube,Tablet,Active,
1549,2024-11-20,UK,35-44,Premium,Annual,14.99,Google Ads,Desktop,Active,
1550,2024-12-03,USA,18-24,Standard,Monthly,12.99,Facebook,Tablet,Active,
1551,2024-09-04,USA,25-34,Premium,Monthly,14.99,Referral,Tablet,Active,
1552,2024-03-03,USA,55+,Basic,Monthly,9.99,Referral,Desktop,Active,
1553,2024-04-20,Canada,18-24,Premium,Monthly,14.99,Facebook,Desktop,Active,
1554,2024-04-22,UK,35-44,Basic,Monthly,9.99,Facebook,Smart TV,Active,
1555,2024-04-12,UAE,35-44,Premium,Monthly,14.99,YouTube,Smart TV,Active,
1556,2024-08-11,Canada,35-44,Standard,Monthly,12.99,Instagram,Desktop,Active,
1557,2024-12-17,France,18-24,Premium,Annual,14.99,Referral,Tablet,Active,
1558,2024-03-25,Brazil,45-54,Standard,Annual,12.99,YouTube,Smart TV,Active,
1559,2024-11-01,Singapore,18-24,Standard,Annual,12.99,Referral,Smart TV,Active,
1560,2024-08-07,India,45-54,Basic,Monthly,9.99,Instagram,Mobile,Active,
1561,2024-09-18,Singapore,55+,Basic,Monthly,9.99,Facebook,Smart TV,Active,
1562,2024-01-16,France,25-34,Basic,Annual,9.99,Facebook,Desktop,Active,
1563,2024-02-07,UK,35-44,Basic,Monthly,9.99,Google Ads,Mobile,Active,
1564,2024-06-12,Canada,45-54,Standard,Annual,12.99,Referral,Tablet,Active,
1565,2024-04-29,Singapore,25-34,Standard,Monthly,12.99,Referral,Desktop,Active,
1566,2024-02-22,India,55+,Standard,Annual,12.99,TikTok,Smart TV,Active,
1567,2024-12-15,Germany,25-34,Standard,Monthly,12.99,Instagram,Mobile,Active,
1568,2024-09-09,France,18-24,Basic,Annual,9.99,Google Ads,Smart TV,Active,
1569,2024-03-28,Canada,55+,Standard,Monthly,12.99,Google Ads,Tablet,Active,
1570,2024-01-10,USA,45-54,Standard,Annual,12.99,Facebook,Desktop,Active,
1571,2024-07-25,UAE,18-24,Basic,Monthly,9.99,Facebook,Mobile,Active,
1572,2024-02-05,France,35-44,Basic,Annual,9.99,Facebook,Tablet,Active,
1573,2024-06-26,Germany,45-54,Basic,Monthly,9.99,Referral,Mobile,Active,
1574,2024-07-20,Brazil,18-24,Basic,Annual,9.99,Facebook,Mobile,Active,
1575,2024-01-15,UK,18-24,Basic,Annual,9.99,Facebook,Smart TV,Active,
1576,2024-04-25,UAE,18-24,Basic,Monthly,9.99,TikTok,Mobile,Churned,2024-08-27 00:00:00
1577,2024-05-12,Australia,18-24,Premium,Monthly,14.99,Facebook,Tablet,Churned,2024-06-23 00:00:00
1578,2024-12-18,Australia,25-34,Standard,Annual,12.99,Instagram,Smart TV,Active,
1579,2024-03-02,Singapore,45-54,Basic,Annual,9.99,TikTok,Smart TV,Active,
1580,2024-12-08,Singapore,45-54,Basic,Monthly,9.99,TikTok,Smart TV,Active,
1581,2024-05-23,Canada,18-24,Basic,Annual,9.99,Facebook,Tablet,Active,
1582,2024-12-30,Canada,25-34,Basic,Monthly,9.99,TikTok,Mobile,Active,
1583,2024-02-08,USA,25-34,Premium,Monthly,14.99,YouTube,Smart TV,Active,
1584,2024-04-06,Singapore,55+,Basic,Monthly,9.99,Referral,Tablet,Active,
1585,2024-06-08,UAE,18-24,Standard,Monthly,12.99,Instagram,Desktop,Active,
1586,2024-07-05,Singapore,55+,Basic,Monthly,9.99,Instagram,Smart TV,Active,
